tconst,primaryTitle,startYear,genres,averageRating,numVotes
tt4566758,mulan,2020,"Action,Adventure,Drama",5.8,167372
tt11389872,kingdom of the planet of the apes,2024,"Action,Adventure,Drama",6.8,166829
tt8847712,the french dispatch,2021,"Comedy,Drama,Romance",7.1,166347
tt13345606,evil dead rise,2023,Horror,6.5,165671
tt12844910,pathaan,2023,"Action,Adventure,Thriller",5.8,165599
tt7737786,greenland,2020,"Action,Adventure,Thriller",6.4,164991
tt13654226,the gorge,2025,"Action,Adventure,Horror",6.7,164947
tt7160372,the zone of interest,2023,"Drama,History,War",7.3,163954
tt13143964,borat subsequent moviefilm,2020,Comedy,6.6,163911
tt8009428,hustle,2022,"Comedy,Drama,Sport",7.3,162808
tt3289956,the autopsy of jane doe,2016,"Horror,Mystery,Thriller",6.8,162683
tt15789038,elemental,2023,"Adventure,Animation,Comedy",7.0,162007
tt26753003,trap,2024,"Crime,Horror,Mystery",5.8,161951
tt10676048,the marvels,2023,"Action,Adventure,Sci-Fi",5.5,161908
tt3829266,the predator,2018,"Action,Adventure,Sci-Fi",5.3,161677
tt5776858,phantom thread,2017,"Drama,Romance",7.4,160583
tt2854926,tag,2018,"Action,Comedy",6.5,160337
tt1488606,triple frontier,2019,"Action,Adventure,Thriller",6.5,160330
tt2283336,men in black international,2019,"Action,Adventure,Comedy",5.6,159625
tt17024450,the equalizer 3,2023,"Action,Crime,Thriller",6.8,159267
tt11271038,licorice pizza,2021,"Comedy,Drama,Romance",7.1,158840
tt2034800,the great wall,2016,"Action,Adventure,Fantasy",5.9,158552
tt5886046,escape room,2019,"Action,Adventure,Horror",6.4,158449
tt2222042,love and monsters,2020,"Action,Adventure,Comedy",6.9,158414
tt14948432,red one,2024,"Action,Adventure,Comedy",6.2,158231
tt9893250,i care a lot,2020,"Comedy,Crime,Drama",6.4,157782
tt4481414,gifted,2017,Drama,7.6,157657
tt18925334,pearl,2022,"Drama,Horror,Thriller",7.0,156857
tt9411972,where the crawdads sing,2022,"Drama,Mystery,Romance",7.2,156636
tt3874544,the boss baby,2017,"Adventure,Animation,Comedy",6.3,156463
tt9619824,final destination bloodlines,2025,"Horror,Thriller",6.7,155551
tt1648190,the dark tower,2017,"Action,Adventure,Drama",5.6,154978
tt3566834,a minecraft movie,2025,"Action,Adventure,Comedy",5.6,154593
tt5177120,the ministry of ungentlemanly warfare,2024,"Action,Comedy,War",6.8,154592
tt4846232,good time,2017,"Crime,Drama,Thriller",7.3,154568
tt4052882,the shallows,2016,"Drama,Horror,Thriller",6.3,152836
tt1259528,den of thieves,2018,"Action,Crime,Drama",7.0,152315
tt1571234,mortal engines,2018,"Action,Adventure,Fantasy",6.1,152237
tt12300742,bugonia,2025,"Comedy,Crime,Sci-Fi",7.4,152230
tt4698684,hunt for the wilderpeople,2016,"Adventure,Comedy,Drama",7.8,152126
tt8244784,the hunt,2020,"Action,Horror,Thriller",6.6,151704
tt16366836,venom the last dance,2024,"Action,Fantasy,Horror",6.0,151679
tt4786282,lights out,2016,"Horror,Mystery",6.3,151405
tt1878870,the edge of seventeen,2016,"Comedy,Drama,Romance",7.3,150370
tt5462602,the big sick,2017,"Comedy,Drama,Romance",7.5,149799
tt0475290,hail caesar,2016,"Comedy,Drama,Mystery",6.3,149427
tt17663992,scream vi,2023,"Horror,Mystery,Thriller",6.4,148910
tt3606752,cars 3,2017,"Adventure,Animation,Comedy",6.7,148405
tt3531824,nerve,2016,"Adventure,Crime,Drama",6.5,146938
tt4302938,kubo and the two strings,2016,"Action,Adventure,Animation",7.7,146045
tt8404614,the two popes,2019,"Biography,Drama",7.6,145983
tt3410834,the divergent series allegiant,2016,"Action,Adventure,Fantasy",5.7,145572
tt5649144,the florida project,2017,Drama,7.6,145571
tt14961016,im still here,2024,"Biography,Drama,History",8.1,145261
tt5758778,skyscraper,2018,"Action,Adventure,Thriller",5.8,144553
tt14966898,late night with the devil,2023,Horror,7.0,144512
tt5433140,fast x,2023,"Action,Adventure,Crime",5.7,144311
tt10151854,shazam fury of the gods,2023,"Action,Adventure,Comedy",5.9,144113
tt1536537,what happened to monday,2017,"Action,Crime,Fantasy",6.8,143920
tt14230388,asteroid city,2023,"Comedy,Drama,Romance",6.4,143462
tt1488589,guillermo del toros pinocchio,2022,"Adventure,Animation,Drama",7.6,143150
tt9495224,black mirror bandersnatch,2018,"Drama,Fantasy,Mystery",7.1,142894
tt5638642,the ritual,2017,"Horror,Mystery,Thriller",6.4,141373
tt3748172,geralds game,2017,"Drama,Horror,Thriller",6.5,141362
tt7979580,the mitchells vs the machines,2021,"Adventure,Animation,Comedy",7.6,141238
tt1860213,dirty grandpa,2016,Comedy,5.9,141180
tt7181546,ballerina,2025,"Action,Thriller",6.8,141170
tt3967856,okja,2017,"Action,Adventure,Drama",7.3,141126
tt2763304,t2 trainspotting,2017,"Comedy,Crime,Drama",7.1,140854
tt4651520,bad moms,2016,Comedy,6.2,140745
tt15679400,knock at the cabin,2023,"Horror,Mystery,Thriller",6.1,140555
tt4034354,swiss army man,2016,"Comedy,Drama,Fantasy",6.9,140206
tt10016180,the little things,2021,"Crime,Drama,Mystery",6.3,140122
tt22687790,a haunting in venice,2023,"Crime,Drama,Horror",6.5,140109
tt14138650,the pale blue eye,2022,"Crime,Horror,Mystery",6.6,140067
tt14998742,rebel moon  part one a child of fire,2023,"Action,Adventure,Drama",5.6,139797
tt1489887,booksmart,2019,Comedy,7.1,139638
tt21823606,a real pain,2024,"Comedy,Drama",7.0,138808
tt3846674,to all the boys ive loved before,2018,"Comedy,Drama,Romance",7.0,138707
tt5323662,a silent voice the movie,2016,"Animation,Drama",8.2,137965
tt8503618,hamilton,2020,"Biography,Drama,History",8.3,137697
tt8110330,dil bechara,2020,"Comedy,Drama,Romance",8.3,137414
tt12915716,adipurush,2023,"Action,Drama",2.6,137123
tt1389072,downsizing,2017,"Drama,Fantasy,Sci-Fi",5.8,136988
tt29268110,smile 2,2024,"Horror,Mystery,Thriller",6.7,136862
tt4438848,neighbors 2 sorority rising,2016,Comedy,5.7,136693
tt2557478,pacific rim uprising,2018,"Action,Adventure,Sci-Fi",5.6,136333
tt7599146,sound of freedom,2023,"Biography,Crime,Drama",7.6,136244
tt10295212,shershaah,2021,"Action,Biography,Drama",8.3,135937
tt4589218,five nights at freddys,2023,"Horror,Mystery,Thriller",5.4,135893
tt6394270,bombshell,2019,"Biography,Drama",6.8,135405
tt10298810,lightyear,2022,"Action,Adventure,Animation",6.1,135139
tt5742374,you were never really here,2017,"Crime,Drama,Thriller",6.7,135065
tt2404233,gods of egypt,2016,"Action,Adventure,Drama",5.4,135055
tt7401588,instant family,2018,"Comedy,Drama",7.3,134692
tt4501244,why him,2016,Comedy,6.2,134668
tt15325794,fall,2022,"Action,Thriller",6.4,134469
tt1757678,avatar fire and ash,2025,"Action,Adventure,Animation",7.4,134368
tt8999762,the brutalist,2024,Drama,7.2,134222
tt2567026,alice through the looking glass,2016,"Adventure,Family,Fantasy",6.2,133820
tt5164432,love simon,2018,"Comedy,Drama,Romance",7.5,133727
tt14208870,the fabelmans,2022,Drama,7.5,133705
tt1590193,the commuter,2018,"Action,Mystery,Thriller",6.3,133390
tt4495098,gran turismo,2023,"Action,Adventure,Drama",7.1,133375
tt14539740,godzilla x kong the new empire,2024,"Action,Adventure,Fantasy",6.0,133044
tt0490215,silence,2016,"Drama,History",7.2,132832
tt4849438,baahubali 2 the conclusion,2017,"Action,Drama",8.2,132575
tt23561236,american fiction,2023,"Comedy,Drama",7.5,132445
tt1981128,geostorm,2017,"Action,Sci-Fi,Thriller",5.4,131903
tt1615160,the foreigner,2017,"Action,Crime,Thriller",7.0,131768
tt6048922,greyhound,2020,"Drama,History,War",7.0,131549
tt10189514,soorarai pottru,2020,Drama,8.6,131429
tt4777008,maleficent mistress of evil,2019,"Adventure,Drama,Family",6.6,131281
tt1025100,gemini man,2019,"Action,Sci-Fi,Thriller",5.7,130424
tt9243804,the green knight,2021,"Adventure,Drama,Fantasy",6.6,130400
tt27534307,speak no evil,2024,"Drama,Horror,Thriller",6.8,129981
tt5090568,transformers rise of the beasts,2023,"Action,Adventure,Sci-Fi",6.0,129929
tt20215968,hit man,2023,"Comedy,Crime,Romance",6.8,128648
tt8721424,tick tick boom,2021,"Biography,Comedy,Drama",7.5,128059
tt2139881,long shot,2019,"Comedy,Romance",6.8,128058
tt11233960,the unforgivable,2021,"Crime,Drama,Mystery",7.2,127419
tt14858658,blink twice,2024,"Mystery,Thriller",6.5,127242
tt26743210,how to train your dragon,2025,"Action,Adventure,Comedy",7.7,126907
tt1226837,beautiful boy,2018,"Biography,Drama",7.4,126156
tt2381991,the huntsman winters war,2016,"Action,Adventure,Drama",6.1,126152
tt19770238,aftersun,2022,Drama,7.6,126023
tt8613070,portrait of a lady on fire,2019,"Drama,Romance",8.0,125959
tt2304933,the 5th wave,2016,"Action,Adventure,Sci-Fi",5.2,125778
tt14209916,cocaine bear,2023,"Comedy,Crime,Thriller",5.9,125687
tt4686844,the death of stalin,2017,"Comedy,Drama,History",7.3,125599
tt7068946,the accountant 2,2025,"Action,Crime,Drama",6.6,125460
tt31227572,predator badlands,2025,"Action,Adventure,Sci-Fi",7.2,125239
tt2671706,fences,2016,Drama,7.2,124881
tt6587046,the boy and the heron,2023,"Adventure,Animation,Drama",7.3,124360
tt10633456,minari,2020,Drama,7.4,124338
tt10370710,the worst person in the world,2021,"Comedy,Drama,Romance",7.7,124216
tt4772188,flow,2024,"Adventure,Animation,Family",7.9,123812
tt13622970,moana 2,2024,"Adventure,Animation,Comedy",6.3,123217
tt8267604,capernaum,2018,Drama,8.4,122927
tt4731136,a cure for wellness,2016,"Drama,Fantasy,Horror",6.4,122884
tt27403986,juror 2,2024,"Crime,Drama,Mystery",7.0,122822
tt14205554,kpop demon hunters,2025,"Action,Adventure,Animation",7.5,122506
tt6189022,angel has fallen,2019,"Action,Thriller",6.4,122035
tt3581652,west side story,2021,"Crime,Drama,Musical",7.1,122013
tt4572514,patriots day,2016,"Action,Crime,Drama",7.3,121547
tt4225622,the babysitter,2017,"Comedy,Horror",6.4,121061
tt12003946,violent night,2022,"Action,Comedy,Thriller",6.7,120840
tt3811906,malignant,2021,"Crime,Horror,Mystery",6.2,120715
tt4465564,fifty shades darker,2017,"Drama,Mystery,Romance",4.6,120672
tt9071322,dark waters,2019,"Biography,Drama,History",7.6,120510
tt2548396,the cloverfield paradox,2018,"Horror,Sci-Fi,Thriller",5.5,120358
tt7752126,brightburn,2019,"Drama,Fantasy,Horror",6.1,120343
tt6911608,mamma mia here we go again,2018,"Comedy,Musical,Romance",6.6,119529
tt3381008,the brothers grimsby,2016,"Action,Adventure,Comedy",6.2,119163
tt3717490,power rangers,2017,"Action,Adventure,Fantasy",5.9,118939
tt1206885,rambo last blood,2019,"Action,Crime,Thriller",6.1,118932
tt11358390,renfield,2023,"Action,Comedy,Fantasy",6.4,118868
tt4364194,the peanut butter falcon,2019,"Adventure,Comedy,Drama",7.6,118807
tt3402138,the naked gun,2025,"Action,Comedy,Crime",6.3,118616
tt33014583,dhurandhar,2025,"Action,Adventure,Crime",8.3,118604
tt8385148,hitmans wifes bodyguard,2021,"Action,Comedy,Crime",6.1,118596
tt4094724,the purge election year,2016,"Action,Horror,Sci-Fi",6.0,118476
tt13452446,damsel,2024,"Action,Adventure,Fantasy",6.1,118149
tt14846026,sisu,2022,"Action,Thriller,War",6.9,117736
tt14641788,enola holmes 2,2022,"Action,Adventure,Crime",6.8,117515
tt21064584,the iron claw,2023,"Biography,Drama,Sport",7.5,117243
tt12789558,belfast,2021,"Biography,Drama",7.2,117171
tt32916440,marty supreme,2025,"Drama,Sport",7.8,116406
tt9663764,aquaman and the lost kingdom,2023,"Action,Adventure,Fantasy",5.6,116403
tt32246771,bring her back,2025,"Horror,Mystery",7.1,116372
tt1985949,the angry birds movie,2016,"Action,Adventure,Animation",6.3,116095
tt15327088,kantara,2022,"Action,Adventure,Drama",8.1,115944
tt9362930,blue beetle,2023,"Action,Adventure,Sci-Fi",5.9,115537
tt27489557,abigail,2024,"Action,Comedy,Crime",6.5,115457
tt6277462,brahmastra part one shiva,2022,"Action,Adventure,Fantasy",5.6,115414
tt31868189,happy gilmore 2,2025,"Comedy,Sport",6.1,115162
tt8108198,andhadhun,2018,"Crime,Mystery,Thriller",8.2,115155
tt4530422,overlord,2018,"Action,Horror,Sci-Fi",6.6,115022
tt11563598,a complete unknown,2024,"Biography,Drama,Music",7.3,114647
tt12412888,sonic the hedgehog 2,2022,"Action,Adventure,Comedy",6.5,114631
tt13751694,animal,2023,"Action,Crime,Drama",6.2,114069
tt9784798,judas and the black messiah,2021,"Biography,Crime,Drama",7.4,114012
tt11057302,madame web,2024,"Action,Thriller",4.1,113344
tt2709692,the grinch,2018,"Animation,Comedy,Family",6.4,113124
tt1860242,the highwaymen,2019,"Biography,Crime,Drama",6.9,112915
tt4468740,paddington 2,2017,"Adventure,Comedy,Family",7.8,112828
tt4633690,shot caller,2017,"Crime,Drama,Thriller",7.3,112698
tt5813916,the mountain ii,2016,"Action,Drama,War",8.2,112552
tt5503686,hustlers,2019,"Comedy,Crime,Drama",6.3,112492
tt20221436,emilia pérez,2024,"Crime,Drama,Musical",5.3,112471
tt4998632,ambulance,2022,"Action,Crime,Drama",6.1,112243
tt2481498,extremely wicked shockingly evil and vile,2019,"Biography,Crime,Drama",6.7,111947
tt32376165,a house of dynamite,2025,"Drama,Thriller",6.4,111857
tt2241351,money monster,2016,"Action,Crime,Drama",6.5,111797
tt5834426,moonfall,2022,"Action,Adventure,Sci-Fi",5.2,111761
tt8633478,run,2020,"Drama,Horror,Mystery",6.7,111677
tt4919268,bad boys ride or die,2024,"Action,Adventure,Comedy",6.5,111625
tt4332232,fractured,2019,"Drama,Mystery,Thriller",6.5,111405
tt4695012,it comes at night,2017,"Drama,Horror,Mystery",6.1,110455
tt1974419,the neon demon,2016,"Horror,Thriller",6.1,110441
tt3420504,finch,2021,"Adventure,Drama,Sci-Fi",6.9,110384
tt15354916,jawan,2023,"Action,Crime,Drama",6.9,110245
tt7838252,kgf chapter 1,2018,"Action,Crime,Drama",8.2,110193
tt7985704,operation fortune ruse de guerre,2023,"Action,Adventure,Comedy",6.3,109563
tt6566576,fear street part one  1994,2021,"Drama,Horror,Mystery",6.2,109176
tt7939766,im thinking of ending things,2020,"Drama,Thriller",6.5,109113
tt4682786,collateral beauty,2016,"Drama,Romance",6.8,108985
tt8580274,eurovision song contest the story of fire saga,2020,"Comedy,Music",6.5,108860
tt14444726,tár,2022,"Drama,Music",7.4,108858
tt4218572,widows,2018,"Crime,Drama,Thriller",6.8,108769
tt13274016,reptile,2023,"Crime,Drama,Mystery",6.8,108613
tt10886166,365 days,2020,"Drama,Romance",3.3,107802
tt3882082,the boy,2016,"Horror,Mystery,Thriller",6.0,107671
tt10665338,halloween kills,2021,"Action,Drama,Horror",5.5,107650
tt2592614,resident evil the final chapter,2016,"Action,Horror,Sci-Fi",5.5,107605
tt5774060,underwater,2020,"Action,Adventure,Horror",5.9,107525
tt3544112,sing street,2016,"Comedy,Drama,Music",7.9,107176
tt2274648,hellboy,2019,"Action,Adventure,Fantasy",5.3,106967
tt7456310,anna,2019,"Action,Thriller",6.7,106858
tt5478478,hostiles,2017,"Drama,Western",7.2,106552
tt10304142,amsterdam,2022,"Comedy,Drama,History",6.2,106537
tt4139588,polar,2019,"Action,Crime,Thriller",6.3,106480
tt31434639,warfare,2025,"Action,Drama,War",7.1,106251
tt11145118,creed iii,2023,"Action,Drama,Sport",6.7,106132
tt3513548,richard jewell,2019,"Biography,Crime,Drama",7.5,105978
tt8629748,spenser confidential,2020,"Action,Comedy,Crime",6.2,105893
tt3949660,teenage mutant ninja turtles out of the shadows,2016,"Action,Adventure,Animation",5.9,105889
tt8623904,last christmas,2019,"Comedy,Drama,Fantasy",6.5,105848
tt6292852,i am mother,2019,"Drama,Mystery,Sci-Fi",6.7,105588
tt12261776,65,2023,"Action,Adventure,Sci-Fi",5.4,105576
tt12758060,tetris,2023,"Biography,Drama,History",7.4,105477
tt1212428,the lost city of z,2016,"Adventure,Biography,Drama",6.6,105323
tt4287320,the circle,2017,"Drama,Mystery,Sci-Fi",5.4,105056
tt4003440,the house that jack built,2018,"Crime,Drama,Horror",6.8,105003
tt6924650,midway,2019,"Action,Drama,History",6.7,104474
tt21235248,ghostbusters frozen empire,2024,"Adventure,Comedy,Fantasy",6.1,104402
tt0837563,pet sematary,2019,"Horror,Mystery,Thriller",5.7,104396
tt1034415,suspiria,2018,"Drama,Fantasy,Horror",6.7,104392
tt27543632,the housemaid,2025,"Drama,Mystery,Thriller",6.8,104200
tt5113044,minions the rise of gru,2022,"Adventure,Animation,Comedy",6.5,104150
tt10618286,mank,2020,"Biography,Drama",6.8,103845
tt11003218,pig,2021,"Drama,Mystery",6.9,103832
tt7550000,project power,2020,"Action,Crime,Sci-Fi",6.0,103242
tt3799232,the kissing booth,2018,"Comedy,Romance",5.9,103106
tt5884796,plane,2023,"Action,Adventure,Thriller",6.5,102882
tt3522806,mechanic resurrection,2016,"Action,Adventure,Thriller",5.8,102364
tt10374610,the long walk,2025,"Horror,Thriller",6.7,102351
tt8364368,crawl,2019,"Action,Horror,Thriller",6.1,101989
tt3348730,jigsaw,2017,"Horror,Mystery,Thriller",5.7,101977
tt14257582,wolfs,2024,"Comedy,Crime,Thriller",6.5,101800
tt8695030,the dead dont die,2019,"Action,Comedy,Crime",5.4,101497
tt1293847,xxx return of xander cage,2017,"Action,Adventure,Thriller",5.2,101438
tt13375076,the popes exorcist,2023,"Horror,Thriller",6.1,101299
tt27503384,perfect days,2023,Drama,7.9,101235
tt11301886,rebel ridge,2024,"Action,Crime,Drama",6.8,101143
tt8350360,annabelle comes home,2019,"Horror,Mystery,Thriller",5.9,100811
tt9224104,meg 2 the trench,2023,"Action,Adventure,Horror",5.0,100700
tt6878306,news of the world,2020,"Action,Adventure,Drama",6.8,100698
tt4682266,the new mutants,2020,"Action,Horror,Mystery",5.3,100593
tt5028340,mary poppins returns,2018,"Adventure,Comedy,Family",6.6,100456
tt1413492,12 strong,2018,"Action,Drama,History",6.5,100234
tt6467266,sing 2,2021,"Adventure,Animation,Comedy",7.3,100128
tt2823054,mike and dave need wedding dates,2016,"Comedy,Romance",6.0,100126
tt1961175,american assassin,2017,"Action,Thriller",6.2,99982
tt1679335,trolls,2016,"Adventure,Animation,Comedy",6.4,99848
tt9389998,pushpa the rise  part 1,2021,"Action,Crime,Drama",7.6,99643
tt9214772,monkey man,2024,"Action,Crime,Thriller",6.8,99090
tt11032374,demon slayer kimetsu no yaiba  the movie mugen train,2020,"Action,Adventure,Animation",8.2,99053
tt15009428,argylle,2024,"Action,Comedy,Thriller",5.6,99014
tt3691740,the bfg,2016,"Adventure,Family,Fantasy",6.3,98941
tt1292566,how to be single,2016,"Comedy,Drama,Romance",6.1,98848
tt10655524,it ends with us,2024,"Drama,Romance",6.3,98585
tt13314558,day shift,2022,"Action,Comedy,Fantasy",6.1,98536
tt3416532,a monster calls,2016,"Adventure,Drama,Family",7.4,98493
tt5220122,hotel transylvania 3 summer vacation,2018,"Adventure,Animation,Comedy",6.3,98464
tt2568862,going in style,2017,"Comedy,Crime",6.6,98349
tt6998518,mandy,2018,"Action,Fantasy,Horror",6.5,98245
tt5215952,the wailing,2016,"Drama,Horror",7.4,97415
tt13024674,army of thieves,2021,"Action,Comedy,Crime",6.4,97280
tt7886848,sadak 2,2020,"Action,Drama",1.2,97175
tt21807222,saw x,2023,"Horror,Mystery,Thriller",6.6,96331
tt5294550,all the money in the world,2017,"Biography,Crime,Drama",6.8,96072
tt4954522,raw,2016,"Drama,Horror",6.9,96001
tt6472976,five feet apart,2019,"Drama,Romance",7.2,95956
tt1241317,death note,2017,"Crime,Drama,Fantasy",4.5,95556
tt8155288,happy death day 2u,2019,"Comedy,Horror,Mystery",6.2,95200
tt5093026,papillon,2017,"Adventure,Biography,Crime",7.2,95085
tt5247022,paterson,2016,"Comedy,Drama,Romance",7.3,95026
tt0899043,the amateur,2025,"Action,Thriller",6.5,94641
tt8075192,shoplifters,2018,"Crime,Drama,Thriller",7.9,94535
tt22898462,the conjuring last rites,2025,"Horror,Mystery,Thriller",6.2,94528
tt1711525,office christmas party,2016,Comedy,5.9,94072
tt10539608,the midnight sky,2020,"Adventure,Drama,Sci-Fi",5.7,93977
tt11464826,the social dilemma,2020,"Documentary,Drama",7.6,93921
tt2990140,the christmas chronicles,2018,"Adventure,Comedy,Family",7.0,93848
tt5688932,sorry to bother you,2018,"Comedy,Drama,Fantasy",6.9,93762
tt4281724,terrifier,2016,Horror,5.5,93676
tt3224458,a beautiful day in the neighborhood,2019,"Biography,Drama,Family",7.2,93646
tt4560436,mile 22,2018,"Action,Crime,Thriller",6.1,93236
tt6513120,fighting with my family,2019,"Biography,Comedy,Drama",7.0,92846
tt21942866,dream scenario,2023,"Comedy,Drama,Fantasy",6.8,92569
tt5657846,daddys home 2,2017,Comedy,6.1,92096
tt11655566,lilo  stitch,2025,"Action,Adventure,Comedy",6.7,92000
